date,year,price,returns
729741,1997,965.539978,-0.00258587847409064
729742,1997,955.299988,-0.0106620928219954
729743,1997,946.780029,-0.00895863045299183
729746,1997,953.700012,0.00728238490596755
729747,1997,939.130005,-0.0153952490633262
729748,1997,932.700012,-0.00687030150542256
729750,1997,936.460022,0.00402321363961189
729753,1997,953.349976,0.0178752400977658
729754,1997,970.840027,0.0181796316099581
729755,1997,970.429993,-0.000422438920782753
729757,1998,975.039978,0.00473920820892371
729760,1998,977.070007,0.0020798313080439
729761,1998,966.580017,-0.010794218839651
729762,1998,964,-0.00267279109201457
729763,1998,956.049988,-0.00828109422322232
729764,1998,927.690002,-0.0301125729770737
729767,1998,939.210022,0.0123414923902958
729768,1998,952.119995,0.013651952215862
729769,1998,957.940002,0.00609407560072928
729770,1998,950.72998,-0.00755505809068602
729771,1998,961.51001,0.0112748862646246
729775,1998,978.599976,0.017617978539116
729776,1998,970.809998,-0.00799218180807326
729777,1998,963.039978,-0.00803584756698417
729778,1998,957.590027,-0.00567518534371469
729781,1998,956.950012,-0.000668583587496663
729782,1998,969.02002,0.0125341161281352
729783,1998,977.460022,0.00867212066139
729784,1998,985.48999,0.00818157644717399
729785,1998,980.280029,-0.00530069453545945
729788,1998,1001.27002,0.0211862184637512
729789,1998,1006,0.00471285747077133
729790,1998,1006.900024,0.000894256097419444
729791,1998,1003.539978,-0.00334260074922366
729792,1998,1012.460022,0.00884930774883852
729795,1998,1010.73999,-0.00170030882185657
729796,1998,1019.01001,0.00814885159584477
729797,1998,1020.01001,0.000980863424945078
729798,1998,1024.140015,0.00404080969507881
729799,1998,1020.090027,-0.00396236550254869
729803,1998,1022.76001,0.00261397995148904
729804,1998,1032.079956,0.009071275684855
729805,1998,1028.280029,-0.00368860911306346
729806,1998,1034.209961,0.00575028084357854
729809,1998,1038.140015,0.00379285232408044
729810,1998,1030.560059,-0.0073282637901162
729811,1998,1042.900024,0.0119029160909143
729812,1998,1048.670044,0.00551741940259109
729813,1998,1049.339966,0.000638626145324395
729816,1998,1047.699951,-0.00156412409803064
729817,1998,1052.02002,0.00411490594502517
729818,1998,1047.329956,-0.00446811809021774
729819,1998,1035.050049,-0.0117942443925427
729820,1998,1055.689941,0.0197447436231073
729823,1998,1052.310059,-0.00320672191299387
729824,1998,1064.25,0.0112825219460788
729825,1998,1068.469971,0.00395736577206929
729826,1998,1069.920044,0.0013562289499065
729827,1998,1068.609985,-0.00122519594872461
729830,1998,1079.27002,0.00992618070095119
729831,1998,1080.449951,0.00109267046954287
729832,1998,1085.52002,0.00468157761003951
729833,1998,1089.73999,0.00387997322124178
729834,1998,1099.160034,0.00860715615347996
729837,1998,1095.550049,-0.00328971765668662
729838,1998,1105.650024,0.00917685403001389
729839,1998,1101.930054,-0.00337018218098883
729840,1998,1100.800049,-0.0010260041369472
729841,1998,1095.439941,-0.00488117752781925
729844,1998,1093.599976,-0.0016810707004673
729845,1998,1101.75,0.00742484025822332
729846,1998,1108.150024,0.00579215514130382
729847,1998,1120.01001,0.0106456428858008
729848,1998,1122.699951,0.00239883207074687
729851,1998,1121.380005,-0.00117638067992232
729852,1998,1109.550049,-0.0106055022759923
729853,1998,1101.650024,-0.00714549416833243
729854,1998,1110.670044,0.00815439873462598
729858,1998,1109.689941,-0.000882832576949433
729859,1998,1115.75,0.00544618065600222
729860,1998,1119.319946,0.00319448529317956
729861,1998,1108.170044,-0.0100112639564607
729862,1998,1122.719971,0.0130442408277531
729865,1998,1123.650024,0.000828049747114257
729866,1998,1126.670044,0.00268408201663206
729867,1998,1130.540039,0.00342901072534918
729868,1998,1119.579956,-0.00974185350434276
729869,1998,1107.900024,-0.0104872224693722
729872,1998,1086.540039,-0.0194679818141719
729873,1998,1085.109985,-0.00131702087436203
729874,1998,1094.619995,0.00872591598911043
729875,1998,1111.75,0.015528083900997
729876,1998,1121,0.00828579368135429
729879,1998,1122.069946,0.000954001530853787
729880,1998,1115.5,-0.00587241073042666
729881,1998,1104.920044,-0.00952976090976776
729882,1998,1095.140015,-0.00889075130667205
729883,1998,1108.140015,0.0118007249959238
729886,1998,1106.640015,-0.00135453653096818
729887,1998,1115.790039,0.00823429802337561
729888,1998,1118.859985,0.00274758722694024
729889,1998,1117.369995,-0.00133259122167217
729890,1998,1108.72998,-0.0077625070587608
729893,1998,1105.819946,-0.0026281057300066
729894,1998,1109.52002,0.00334041501291349
729895,1998,1119.060059,0.00856159252633759
729896,1998,1114.640015,-0.00395760363763475
729897,1998,1110.469971,-0.00374817326626165
729901,1998,1094.02002,-0.0149243193646624
729902,1998,1092.22998,-0.00163754410520944
729903,1998,1097.599976,0.00490449657926906
729904,1998,1090.819946,-0.00619629863957893
729907,1998,1090.97998,0.000146699061064126
729908,1998,1093.219971,0.00205108674622068
729909,1998,1082.72998,-0.00964183230577209
729910,1998,1094.829956,0.0111134488997893
729911,1998,1113.859985,0.0172323870059961
729914,1998,1115.719971,0.00166846353859196
729915,1998,1118.410034,0.00240815377260795
729916,1998,1112.280029,-0.00549607543633712
729917,1998,1094.579956,-0.0160413009181974
729918,1998,1098.839966,0.00388435913580487
729921,1998,1077.01001,-0.0200663545166053
729922,1998,1087.589966,0.00977551544812716
729923,1998,1107.109985,0.0177887949861102
729924,1998,1106.369995,-0.000668621387367452
729925,1998,1100.650024,-0.00518344533154824
729928,1998,1103.209961,0.00232314046150961
729929,1998,1119.48999,0.0146491388809507
729930,1998,1132.880005,0.0118898518212367
729931,1998,1129.280029,-0.00318278016134954
729932,1998,1133.199951,0.00346515854899554
729935,1998,1138.48999,0.00465736847863152
729936,1998,1133.839966,-0.0040927423225563
729937,1998,1148.560059,0.0128989633160526
729938,1998,1146.420044,-0.00186495352831972
729942,1998,1157.329956,0.00947150824532095
729943,1998,1154.660034,-0.00230963213371904
729944,1998,1166.380005,0.0100989818463582
729945,1998,1158.560059,-0.00672703405195207
729946,1998,1164.329956,0.00496787091026007
729949,1998,1165.189941,0.000738336719231292
729950,1998,1177.579956,0.0105773345746822
729951,1998,1174.810059,-0.00235496517368272
729952,1998,1183.98999,0.00778359942003437
729953,1998,1186.75,0.0023283964151064
729956,1998,1184.099976,-0.00223550636307479
729957,1998,1165.069946,-0.0162018473858705
729958,1998,1164.079956,-0.000850087028548607
729959,1998,1139.75,-0.021122097560383
729960,1998,1140.800049,0.000920873518793996
729963,1998,1147.27002,0.00565541093527067
729964,1998,1130.23999,-0.0149552338598076
729965,1998,1125.209961,-0.00446034046287203
729966,1998,1142.949951,0.0156429462096037
729967,1998,1120.670044,-0.0196858364562971
729970,1998,1112.439941,-0.00737101201309986
729971,1998,1072.119995,-0.0369177559643923
729972,1998,1081.430054,0.00864629731240374
729973,1998,1089.630005,0.00755390433142811
729974,1998,1089.449951,-0.000165256901119015
729977,1998,1083.140015,-0.00580869270378059
729978,1998,1068.97998,-0.0131593399729786
729979,1998,1084.219971,0.0141559036230916
729980,1998,1074.910034,-0.00862383893250307
729981,1998,1062.75,-0.0113770805183924
729984,1998,1083.670044,0.0194935809715533
729985,1998,1101.199951,0.0160469805610859
729986,1998,1098.060059,-0.00285540965516873
729987,1998,1091.599976,-0.00590055226826269
729988,1998,1081.23999,-0.00953596644834054
729991,1998,1088.140015,0.00636130899359255
729992,1998,1092.849976,0.00431911044190869
729993,1998,1084.189941,-0.00795583086059182
729994,1998,1042.589966,-0.0391251407038631
729995,1998,1027.140015,-0.0149297136524149
729998,1998,957.280029,-0.0704375746825106
729999,1998,994.26001,0.0379027919916011
730000,1998,990.47998,-0.00380909800728357
730001,1998,982.26001,-0.00833360464529598
730002,1998,973.890015,-0.00855767295298282
730006,1998,1023.460022,0.049645967928619
730007,1998,1006.200012,-0.0170081942672686
730008,1998,980.190002,-0.026189717519042
730009,1998,1009.059998,0.0290280489560191
730012,1998,1029.719971,0.0202676900237799
730013,1998,1037.680054,0.00770061162754665
730014,1998,1045.47998,0.00748858688110499
730015,1998,1018.869995,-0.0257819258308309
730016,1998,1020.090027,0.00119672002632765
730019,1998,1023.890015,0.00371822845613856
730020,1998,1029.630005,0.00559040563835733
730021,1998,1066.089966,0.0347981987944008
730022,1998,1042.719971,-0.0221650622648859
730023,1998,1044.75,0.00194496655583176
730026,1998,1048.689941,0.00376408759067637
